country,platform,category,chart_type,app_id,app_name,prev_rank,curr_rank,delta_rank,status
AU,app_store,books,top_grossing,com.fivemobile.wattpad,Wattpad - Read & Write Stories,10,10,0,unchanged
AU,google_play,books,top_grossing,com.anthropic.claude,Claude by Anthropic,1,1,0,unchanged
AU,google_play,books,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
AU,google_play,books,top_grossing,au.gov.mygov.mygovapp,myGov,3,3,0,unchanged
AU,google_play,books,top_grossing,com.wbd.stream,HBO Max: Stream TV & Movies,,4,,new
AU,google_play,books,top_grossing,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
AU,google_play,books,top_grossing,com.whatsapp,WhatsApp Messenger,6,6,0,unchanged
AU,google_play,books,top_grossing,com.zhiliaoapp.musically,TikTok,7,7,0,unchanged
AU,google_play,books,top_grossing,com.microsoft.office.word,Microsoft Word: Edit Documents,8,8,0,unchanged
AU,google_play,books,top_grossing,com.alibaba.aliexpresshd,AliExpress - Shopping App,9,9,0,unchanged
AU,google_play,books,top_grossing,com.azure.authenticator,Microsoft Authenticator,10,10,0,unchanged
AU,app_store,browser,top_free,com.humanservices.myGov,myGov,1,1,0,unchanged
AU,app_store,browser,top_free,com.google.GoogleMobile,Google,2,2,0,unchanged
AU,app_store,browser,top_free,com.google.Authenticator,Google Authenticator,3,3,0,unchanged
AU,app_store,browser,top_free,com.google.chrome.ios,Google Chrome,4,4,0,unchanged
AU,app_store,browser,top_free,au.gov.vic.vicroads.myvicroads,myVicRoads,5,5,0,unchanged
AU,app_store,browser,top_free,com.microsoft.msedge,Microsoft Edge: AI Browser,6,6,0,unchanged
AU,app_store,browser,top_free,com.telstra.telstra24x7iphone,My Telstra,7,7,0,unchanged
AU,app_store,browser,top_free,com.cellogroup.CelloparkAustralia,Cellopark Australia,8,8,0,unchanged
AU,app_store,browser,top_free,au.com.optus.selfserviceapp,My Optus,9,9,0,unchanged
AU,app_store,browser,top_free,au.com.paystay,PayStay,10,10,0,unchanged
AU,google_play,browser,top_free,com.anthropic.claude,Claude by Anthropic,1,1,0,unchanged
AU,google_play,browser,top_free,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
AU,google_play,browser,top_free,au.gov.mygov.mygovapp,myGov,3,3,0,unchanged
AU,google_play,browser,top_free,com.wbd.stream,HBO Max: Stream TV & Movies,,4,,new
AU,google_play,browser,top_free,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
AU,google_play,browser,top_free,com.whatsapp,WhatsApp Messenger,6,6,0,unchanged
AU,google_play,browser,top_free,com.zhiliaoapp.musically,TikTok,7,7,0,unchanged
AU,google_play,browser,top_free,com.microsoft.office.word,Microsoft Word: Edit Documents,8,8,0,unchanged
AU,google_play,browser,top_free,com.alibaba.aliexpresshd,AliExpress - Shopping App,9,9,0,unchanged
AU,google_play,browser,top_free,com.azure.authenticator,Microsoft Authenticator,10,10,0,unchanged
AU,app_store,browser,top_paid,com.liguangming.Shadowrocket,Shadowrocket,1,1,0,unchanged
AU,app_store,browser,top_paid,com.goblintools,Goblin Tools,2,2,0,unchanged
AU,app_store,browser,top_paid,nl.jeffreykuiken.NoirApp,Noir - Dark Mode for Safari,3,3,0,unchanged
AU,app_store,browser,top_paid,com.physmo.antennafinder,Antenna Finder,4,4,0,unchanged
AU,app_store,browser,top_paid,com.astech.FORScan-Lite,"FORScan Lite - for Ford, Mazda",,5,,new
AU,app_store,browser,top_paid,com.antennamate,Antenna Mate,6,6,0,unchanged
AU,app_store,browser,top_paid,com.BitPlague.Necrometer,Necrometer,7,7,0,unchanged
AU,app_store,browser,top_paid,site.kaylees.Wipr2,Wipr 2,8,8,0,unchanged
AU,app_store,browser,top_paid,com.ChillSeekers.Necrophonic,Necrophonic,9,9,0,unchanged
AU,app_store,browser,top_paid,net.techet.netanalyzer,Network Analyzer Pro,10,10,0,unchanged
AU,google_play,browser,top_paid,ch.threema.app,Threema. The Secure Messenger,1,1,0,unchanged
AU,google_play,browser,top_paid,com.grofsoft.tripview,TripView,2,2,0,unchanged
AU,google_play,browser,top_paid,com.monashuniversity.fodmap,Monash University FODMAP diet,3,3,0,unchanged
AU,google_play,browser,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),4,4,0,unchanged
AU,google_play,browser,top_paid,com.t11.skyview,SkyView® Explore the Universe,5,5,0,unchanged
AU,google_play,browser,top_paid,com.appslab.glass.widgets,Glass Widgets,6,6,0,unchanged
AU,google_play,browser,top_paid,com.imageline.FLM,FL STUDIO MOBILE,7,7,0,unchanged
AU,google_play,browser,top_paid,com.watchfacestudio.md307digital,MD307 Digital watch face,8,8,0,unchanged
AU,google_play,browser,top_paid,com.photopills.android.photopills,PhotoPills,,9,,new
AU,google_play,browser,top_paid,net.dinglisch.android.taskerm,Tasker,10,10,0,unchanged
AU,app_store,browser,top_grossing,com.nordvpn.NordVPN,NordVPN: VPN for privacy,1,1,0,unchanged
AU,app_store,browser,top_grossing,com.codeway.cleanerplus,Cleanup: Clean Storage Space,2,2,0,unchanged
AU,app_store,browser,top_grossing,com.symantec.mobilesecurity,"Norton360 Anti Virus Scan, VPN",,3,,new
AU,app_store,browser,top_grossing,com.aoklab.fewerphotos,Swipewipe: Photo Cleaner,4,4,0,unchanged
AU,app_store,browser,top_grossing,gen.universe.app.cleaner,Cleaner Guru: Cleaning App,5,5,0,unchanged
AU,app_store,browser,top_grossing,ai.cleaner.app,AI Cleaner: Clean Up Storage,,6,,new
AU,app_store,browser,top_grossing,com.expressvpn.iosvpn,ExpressVPN: Super Secure VPN,7,7,0,unchanged
AU,app_store,browser,top_grossing,evolly.app.rokuremote,TV Remote - Universal Control,8,8,0,unchanged
AU,app_store,browser,top_grossing,com.truesoftware.TrueCallerOther,Truecaller: Caller ID & Block,9,9,0,unchanged
AU,app_store,browser,top_grossing,bp.rmaster.free,Cleaner Kit - Clean Up iPhone,10,10,0,unchanged
AU,google_play,browser,top_grossing,com.anthropic.claude,Claude by Anthropic,1,1,0,unchanged
AU,google_play,browser,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
AU,google_play,browser,top_grossing,au.gov.mygov.mygovapp,myGov,3,3,0,unchanged
AU,google_play,browser,top_grossing,com.wbd.stream,HBO Max: Stream TV & Movies,,4,,new
AU,google_play,browser,top_grossing,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
AU,google_play,browser,top_grossing,com.whatsapp,WhatsApp Messenger,6,6,0,unchanged
AU,google_play,browser,top_grossing,com.zhiliaoapp.musically,TikTok,7,7,0,unchanged
AU,google_play,browser,top_grossing,com.microsoft.office.word,Microsoft Word: Edit Documents,8,8,0,unchanged
AU,google_play,browser,top_grossing,com.alibaba.aliexpresshd,AliExpress - Shopping App,9,9,0,unchanged
AU,google_play,browser,top_grossing,com.azure.authenticator,Microsoft Authenticator,10,10,0,unchanged
BR,app_store,books,top_free,com.amazon.Lassen,Kindle,1,1,0,unchanged
BR,app_store,books,top_free,com.fivemobile.wattpad,Wattpad,2,2,0,unchanged
BR,app_store,books,top_free,com.masterapps.bibliasagradaalmeida,Biblia Sagrada Almeida Offline,3,3,0,unchanged
BR,app_store,books,top_free,br.com.gold360.skeelo,Skeelo: Audiobooks & Ebooks,,4,,new
BR,app_store,books,top_free,com.audible.iphone,Audible: Ouça Audiolivros,,5,,new
BR,app_store,books,top_free,br.com.skoob.Skoob,Skoob - Organize suas leituras,,6,,new
BR,app_store,books,top_free,com.Mobidic.Biblia,Bíblia Sagrada Mobidic,7,7,0,unchanged
BR,app_store,books,top_free,multi.book.Womens-Bible,Bíblia da Mulher em Português,8,8,0,unchanged
BR,app_store,books,top_free,portugal.book.avemari.Biblia,Bíblia Ave Maria de Estudo,9,9,0,unchanged
BR,app_store,books,top_free,com.read.buenovela,BueNovela - Ler bons romances,10,10,0,unchanged
BR,google_play,books,top_free,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,books,top_free,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,books,top_free,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,books,top_free,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,books,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,books,top_free,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,books,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,7,7,0,unchanged
BR,google_play,books,top_free,com.shopee.br,Shopee: 15.3 Dia do Consumidor,8,8,0,unchanged
BR,google_play,books,top_free,com.nu.production,Nu,9,9,0,unchanged
BR,google_play,books,top_free,com.mercadolibre,Mercado Livre,10,10,0,unchanged
BR,app_store,books,top_paid,br.com.gm.HarpaCristaPro,Harpa Cristã +,1,1,0,unchanged
BR,app_store,books,top_paid,dfos.leitura.biblica,Controle de Leitura da Bíblia,2,2,0,unchanged
BR,app_store,books,top_paid,com.PG.biblia-de-jerusalem-portoghese,Biblia de Jerusalem Portoghese,3,3,0,unchanged
BR,app_store,books,top_paid,OLivroDosEspiritos,O Livro dos Espíritos,4,4,0,unchanged
BR,app_store,books,top_paid,OCeueoInferno,O Céu e o Inferno,5,5,0,unchanged
BR,app_store,books,top_paid,com.kimicoapps.BookBuddy,BookBuddy Pro: Lista de Livros,,6,,new
BR,app_store,books,top_paid,rcr.liturgiahorarum.premium,Liturgia Horarum Premium,7,7,0,unchanged
BR,app_store,books,top_paid,Lionardos-Workshop.Lios-Calibre-Viewer,Lios Calibre Viewer,8,8,0,unchanged
BR,app_store,books,top_paid,EvangelhoEspirita,Evangelho Segund Espiritismo,9,9,0,unchanged
BR,app_store,books,top_paid,Constituicao,Constituição Federal,10,10,0,unchanged
BR,google_play,books,top_paid,com.h4xhdv.ffh4xraistarmacrofire,Sensi FF Macro - Game Booster,1,1,0,unchanged
BR,google_play,books,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),2,2,0,unchanged
BR,google_play,books,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,3,3,0,unchanged
BR,google_play,books,top_paid,com.booster.gfxpro,Game Booster VIP Lag Fix & GFX,4,4,0,unchanged
BR,google_play,books,top_paid,com.iliturgia,iLiturgia,5,5,0,unchanged
BR,google_play,books,top_paid,com.panda.mouse,Panda Mouse Pro,6,6,0,unchanged
BR,google_play,books,top_paid,com.imageline.FLM,FL STUDIO MOBILE,7,7,0,unchanged
BR,google_play,books,top_paid,com.appslab.glass.widgets,Glass Widgets,8,8,0,unchanged
BR,google_play,books,top_paid,com.extreamsd.aemobile,Audio Evolution Mobile Studio,9,9,0,unchanged
BR,google_play,books,top_paid,com.appsgenz.launcherios.pro,Launcher OS™ Pro,10,10,0,unchanged
BR,app_store,books,top_grossing,com.read.buenovela,BueNovela - Ler bons romances,1,1,0,unchanged
BR,app_store,books,top_grossing,com.changduhk.readerpt,Lera: Livros Story & Audiobook,2,2,0,unchanged
BR,app_store,books,top_grossing,com.gnovel.originalstation,GoodNovel - Ler bons romances,3,3,0,unchanged
BR,app_store,books,top_grossing,com.novelago.ios.app,NovelaGo - Romances e Livros,4,4,0,unchanged
BR,app_store,books,top_grossing,com.dreame.reader,Dreame - Read Best Romance,5,5,0,unchanged
BR,app_store,books,top_grossing,org.reactjs.native.Inkitt.App.Colt,GALATEA: Livros imersivos,6,6,0,unchanged
BR,app_store,books,top_grossing,com.fivemobile.wattpad,Wattpad,7,7,0,unchanged
BR,app_store,books,top_grossing,com.audible.iphone,Audible: Ouça Audiolivros,,8,,new
BR,app_store,books,top_grossing,com.webnovel.reader,WebNovel - Stories & Mangas,9,9,0,unchanged
BR,app_store,books,top_grossing,com.changduhk.minireaderen,ReadNow: Romances e Contos,10,10,0,unchanged
BR,google_play,books,top_grossing,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,books,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,books,top_grossing,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,books,top_grossing,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,books,top_grossing,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,books,top_grossing,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,books,top_grossing,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,7,7,0,unchanged
BR,google_play,books,top_grossing,com.shopee.br,Shopee: 15.3 Dia do Consumidor,8,8,0,unchanged
BR,google_play,books,top_grossing,com.nu.production,Nu,9,9,0,unchanged
BR,google_play,books,top_grossing,com.mercadolibre,Mercado Livre,10,10,0,unchanged
BR,app_store,browser,top_free,br.gov.meugovbr,gov.br,1,1,0,unchanged
BR,app_store,browser,top_free,br.gov.serpro.cnhe,CNH do Brasil,2,2,0,unchanged
BR,app_store,browser,top_free,br.gov.mds.meusocial,Meu Social - Gás do Povo,3,3,0,unchanged
BR,app_store,browser,top_free,br.gov.dataprev.ectps,Carteira de Trabalho Digital,4,4,0,unchanged
BR,app_store,browser,top_free,com.google.GoogleMobile,Google,5,5,0,unchanged
BR,app_store,browser,top_free,com.google.chrome.ios,Google Chrome,6,6,0,unchanged
BR,app_store,browser,top_free,com.novitech.clarocanalservicos,Minha Claro,7,7,0,unchanged
BR,app_store,browser,top_free,br.com.vivo.meuvivo,Vivo,8,8,0,unchanged
BR,app_store,browser,top_free,br.jus.tse.eleitoral.e-titulo,e-Título,9,9,0,unchanged
BR,app_store,browser,top_free,br.com.tim.appmeutim2,Μeu TIM,10,10,0,unchanged
BR,google_play,browser,top_free,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,browser,top_free,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,browser,top_free,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,browser,top_free,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,browser,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,browser,top_free,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,browser,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,7,7,0,unchanged
BR,google_play,browser,top_free,com.shopee.br,Shopee: 15.3 Dia do Consumidor,8,8,0,unchanged
BR,google_play,browser,top_free,com.nu.production,Nu,9,9,0,unchanged
BR,google_play,browser,top_free,com.mercadolibre,Mercado Livre,10,10,0,unchanged
BR,app_store,browser,top_paid,com.holyrics,Holyrics,1,1,0,unchanged
BR,app_store,browser,top_paid,rodrigo.TabelaTaco,Tabela Taco,2,2,0,unchanged
BR,app_store,browser,top_paid,br.com.techbits.Portabilidade,Portabilidade,3,3,0,unchanged
BR,app_store,browser,top_paid,com.liguangming.Shadowrocket,Shadowrocket,4,4,0,unchanged
BR,app_store,browser,top_paid,com.yourcompany.Clinometer,Clinometer + bubble level,5,5,0,unchanged
BR,app_store,browser,top_paid,br.nucleus.rotuloSeguro.rotuloSeguro,Rótulo Seguro Kids,6,6,0,unchanged
BR,app_store,browser,top_paid,dev.vodik7.atvtools.atvTools,atvTools,7,7,0,unchanged
BR,app_store,browser,top_paid,com.alephao.Alimentos,Alimentos,8,8,0,unchanged
BR,app_store,browser,top_paid,com.aquarismo,Aqua-Info - Aquarismo,9,9,0,unchanged
BR,app_store,browser,top_paid,nl.jeffreykuiken.NoirApp,Noir - Dark Mode for Safari,10,10,0,unchanged
BR,google_play,browser,top_paid,com.h4xhdv.ffh4xraistarmacrofire,Sensi FF Macro - Game Booster,1,1,0,unchanged
BR,google_play,browser,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),2,2,0,unchanged
BR,google_play,browser,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,3,3,0,unchanged
BR,google_play,browser,top_paid,com.booster.gfxpro,Game Booster VIP Lag Fix & GFX,4,4,0,unchanged
BR,google_play,browser,top_paid,com.iliturgia,iLiturgia,5,5,0,unchanged
BR,google_play,browser,top_paid,com.panda.mouse,Panda Mouse Pro,6,6,0,unchanged
BR,google_play,browser,top_paid,com.imageline.FLM,FL STUDIO MOBILE,7,7,0,unchanged
BR,google_play,browser,top_paid,com.appslab.glass.widgets,Glass Widgets,8,8,0,unchanged
BR,google_play,browser,top_paid,com.extreamsd.aemobile,Audio Evolution Mobile Studio,9,9,0,unchanged
BR,google_play,browser,top_paid,com.appsgenz.launcherios.pro,Launcher OS™ Pro,10,10,0,unchanged
BR,app_store,browser,top_grossing,com.codeway.cleanerplus,Cleanup: Limpiador de fotos,1,1,0,unchanged
BR,app_store,browser,top_grossing,gen.universe.app.cleaner,Cleaner Guru: Fotos Limpar,2,2,0,unchanged
BR,app_store,browser,top_grossing,com.itresearch.ios.phonecleaner,CleanUp App: Apagar Duplicadas,3,3,0,unchanged
BR,app_store,browser,top_grossing,ai.cleaner.app,AI Cleaner: App de Limpeza,,4,,new
BR,app_store,browser,top_grossing,bp.rmaster.free,Cleaner Kit - Limpar iPhone,5,5,0,unchanged
BR,app_store,browser,top_grossing,com.nordvpn.NordVPN,VPN rápida e ilimitada NordVPN,6,6,0,unchanged
BR,app_store,browser,top_grossing,com.tvremote-smart.app,Universo Controle Remoto,7,7,0,unchanged
BR,app_store,browser,top_grossing,lt.farmis.fam,GPS Fields Area Measure Map,8,8,0,unchanged
BR,app_store,browser,top_grossing,screen.casting.app,Espelhar Tela na Smart TV,9,9,0,unchanged
BR,app_store,browser,top_grossing,com.app.smart.cleaner.cleanx,CleanX: Limpador de Memória,10,10,0,unchanged
BR,google_play,browser,top_grossing,br.gov.mds.meusocial,Meu Social - Gás do Povo,1,1,0,unchanged
BR,google_play,browser,top_grossing,com.openai.chatgpt,ChatGPT,2,2,0,unchanged
BR,google_play,browser,top_grossing,com.larus.wolf,Dola: Smart AI Assistant,3,3,0,unchanged
BR,google_play,browser,top_grossing,br.gov.meugovbr,gov.br,4,4,0,unchanged
BR,google_play,browser,top_grossing,com.zhiliaoapp.musically.go,TikTok Lite - Vídeo&Free Drama,5,5,0,unchanged
BR,google_play,browser,top_grossing,com.freereels.app,FreeReels - Dramas & Reels,6,6,0,unchanged
BR,google_play,browser,top_grossing,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,7,7,0,unchanged
BR,google_play,browser,top_grossing,com.shopee.br,Shopee: 15.3 Dia do Consumidor,8,8,0,unchanged
BR,google_play,browser,top_grossing,com.nu.production,Nu,9,9,0,unchanged
BR,google_play,browser,top_grossing,com.mercadolibre,Mercado Livre,10,10,0,unchanged
MX,app_store,books,top_free,com.fivemobile.wattpad,Wattpad,1,1,0,unchanged
MX,app_store,books,top_free,com.amazon.Lassen,Kindle,2,2,0,unchanged
MX,app_store,books,top_free,com.audible.iphone,Audible: Audiolibros y podcast,,3,,new
MX,app_store,books,top_free,com.read.buenovela,BueNovela - leer novela libro,4,4,0,unchanged
MX,app_store,books,top_free,com.bibliasagrada.consigo,Biblia Reina Valera con Audio,5,5,0,unchanged
MX,app_store,books,top_free,com.readmio.Readmio-iOS,Readmio: Libros para niños,6,6,0,unchanged
MX,app_store,books,top_free,com.storytel.iphone,Storytel: audiolibros y ebooks,7,7,0,unchanged
MX,app_store,books,top_free,com.google.GoogleBooks,Google Play Libros,8,8,0,unchanged
MX,app_store,books,top_free,com.dreame.reader,Dreame - Read Best Romance,9,9,0,unchanged
MX,app_store,books,top_free,com.goodreads.Goodreads,Goodreads: Book Tracker & More,10,10,0,unchanged
MX,google_play,books,top_free,com.larus.wolf,Dola: Smart AI Assistant,1,1,0,unchanged
MX,google_play,books,top_free,com.freereels.app,FreeReels - Dramas & Reels,2,2,0,unchanged
MX,google_play,books,top_free,com.openai.chatgpt,ChatGPT,3,3,0,unchanged
MX,google_play,books,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Save Data & Fast,4,4,0,unchanged
MX,google_play,books,top_free,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
MX,google_play,books,top_free,com.mercadolibre,Mercado Libre,6,6,0,unchanged
MX,google_play,books,top_free,com.netshort.abroad,NetShort - Popular Dramas & TV,7,7,0,unchanged
MX,google_play,books,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
MX,google_play,books,top_free,com.whatsapp,WhatsApp Messenger,9,9,0,unchanged
MX,google_play,books,top_free,com.zhiliaoapp.musically,TikTok,10,10,0,unchanged
MX,app_store,books,top_paid,PG.biblia-de-jerusalem,Biblia de Jerusalén,1,1,0,unchanged
MX,app_store,books,top_paid,com.publicacioneselfaro.himniapartitura,Himnario INPM Partitura,,2,,new
MX,app_store,books,top_paid,com.yourcompany.DialingGod,Dialing God,3,3,0,unchanged
MX,app_store,books,top_paid,com.publicacioneselfaro.himnia,Himnario INPM Letra,,4,,new
MX,app_store,books,top_paid,com.inkstonesoftware.inkstoneaudiobooks,Audiobooks HQ audiolibros,,5,,new
MX,app_store,books,top_paid,com.libromovil.guerra,El Arte de la Guerra - Audiolibro,6,6,0,unchanged
MX,app_store,books,top_paid,com.playcreatividad.ipoe,iPoe Vol. 1 - Edgar Allan Poe,,7,,new
MX,app_store,books,top_paid,com.palreader.spanishbible1960reinavaleraaudio,Santa Biblia Version Reina Valera (con audio),8,8,0,unchanged
MX,app_store,books,top_paid,com.playcreatividad.ipoe2,iPoe Vol. 2 - Edgar Allan Poe,,9,,new
MX,app_store,books,top_paid,com.iclassicscollection.ilovecraft,iLovecraft Collection Vol. 1,,10,,new
MX,google_play,books,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,1,1,0,unchanged
MX,google_play,books,top_paid,com.h4xhdv.ffh4xraistarmacrofire,Sensi FF Macro - Game Booster,2,2,0,unchanged
MX,google_play,books,top_paid,ch.threema.app,Threema. The Secure Messenger,3,3,0,unchanged
MX,google_play,books,top_paid,com.peso1peso,1 Peso,4,4,0,unchanged
MX,google_play,books,top_paid,com.booster.gfxpro,Game Booster VIP Lag Fix & GFX,5,5,0,unchanged
MX,google_play,books,top_paid,com.appslab.glass.widgets,Glass Widgets,6,6,0,unchanged
MX,google_play,books,top_paid,com.imageline.FLM,FL STUDIO MOBILE,7,7,0,unchanged
MX,google_play,books,top_paid,org.prowl.torque,Torque Pro (OBD 2 & Car),8,8,0,unchanged
MX,google_play,books,top_paid,com.jndapp.oneui.widgets.pack,OneUI Widgets,9,9,0,unchanged
MX,google_play,books,top_paid,isoftcom.dinero,5 pesos,10,10,0,unchanged
MX,app_store,books,top_grossing,com.audible.iphone,Audible: Audiolibros y podcast,,1,,new
MX,app_store,books,top_grossing,com.storytel.iphone,Storytel: audiolibros y ebooks,2,2,0,unchanged
MX,app_store,books,top_grossing,com.read.buenovela,BueNovela - leer novela libro,3,3,0,unchanged
MX,app_store,books,top_grossing,com.fivemobile.wattpad,Wattpad,4,4,0,unchanged
MX,app_store,books,top_grossing,com.scribd.iscribd,Everand: audiolibros y libros,5,5,0,unchanged
MX,app_store,books,top_grossing,com.changduhk.spainreader,Manobook: My Good Story Reader,6,6,0,unchanged
MX,app_store,books,top_grossing,com.dreame.reader,Dreame - Read Best Romance,7,7,0,unchanged
MX,app_store,books,top_grossing,com.novelago.ios.app,NovelaGo - Novelas y Libros,8,8,0,unchanged
MX,app_store,books,top_grossing,com.gnovel.originalstation,GoodNovel - leer novela libro,9,9,0,unchanged
MX,app_store,books,top_grossing,com.webnovel.reader,WebNovel - Fictions & Comics,10,10,0,unchanged
MX,google_play,books,top_grossing,com.larus.wolf,Dola: Smart AI Assistant,1,1,0,unchanged
MX,google_play,books,top_grossing,com.freereels.app,FreeReels - Dramas & Reels,2,2,0,unchanged
MX,google_play,books,top_grossing,com.openai.chatgpt,ChatGPT,3,3,0,unchanged
MX,google_play,books,top_grossing,com.zhiliaoapp.musically.go,TikTok Lite - Save Data & Fast,4,4,0,unchanged
MX,google_play,books,top_grossing,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
MX,google_play,books,top_grossing,com.mercadolibre,Mercado Libre,6,6,0,unchanged
MX,google_play,books,top_grossing,com.netshort.abroad,NetShort - Popular Dramas & TV,7,7,0,unchanged
MX,google_play,books,top_grossing,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
MX,google_play,books,top_grossing,com.whatsapp,WhatsApp Messenger,9,9,0,unchanged
MX,google_play,books,top_grossing,com.zhiliaoapp.musically,TikTok,10,10,0,unchanged
MX,app_store,browser,top_free,com.google.GoogleMobile,Google,1,1,0,unchanged
MX,app_store,browser,top_free,com.google.chrome.ios,Google Chrome,2,2,0,unchanged
MX,app_store,browser,top_free,com.telcel.Mi-Telcel,Mi Telcel,3,3,0,unchanged
MX,app_store,browser,top_free,com.google.Authenticator,Google Authenticator,4,4,0,unchanged
MX,app_store,browser,top_free,com.att.miatt,Mi AT&T,,5,,new
MX,app_store,browser,top_free,com.microsoft.msedge,Microsoft Edge: Copiloto Integ,6,6,0,unchanged
MX,app_store,browser,top_free,com.telmex.mitelmex,Telmex,,7,,new
MX,app_store,browser,top_free,mx.izzi.izzi.App,izzi,8,8,0,unchanged
MX,app_store,browser,top_free,com.gardening.csncp,SmartCart：Farm gardening,9,9,0,unchanged
MX,app_store,browser,top_free,imote.tv.remote.control,Control Remoto Universal・iMote,,10,,new
MX,google_play,browser,top_free,com.larus.wolf,Dola: Smart AI Assistant,1,1,0,unchanged
MX,google_play,browser,top_free,com.freereels.app,FreeReels - Dramas & Reels,2,2,0,unchanged
MX,google_play,browser,top_free,com.openai.chatgpt,ChatGPT,3,3,0,unchanged
MX,google_play,browser,top_free,com.zhiliaoapp.musically.go,TikTok Lite - Save Data & Fast,4,4,0,unchanged
MX,google_play,browser,top_free,com.einnovation.temu,Temu: Shop Like a Billionaire,5,5,0,unchanged
MX,google_play,browser,top_free,com.mercadolibre,Mercado Libre,6,6,0,unchanged
MX,google_play,browser,top_free,com.netshort.abroad,NetShort - Popular Dramas & TV,7,7,0,unchanged
MX,google_play,browser,top_free,com.newleaf.app.android.victor,ReelShort - Stream Drama & TV,8,8,0,unchanged
MX,google_play,browser,top_free,com.whatsapp,WhatsApp Messenger,9,9,0,unchanged
MX,google_play,browser,top_free,com.zhiliaoapp.musically,TikTok,10,10,0,unchanged
MX,app_store,browser,top_paid,com.liguangming.Shadowrocket,Shadowrocket,1,1,0,unchanged
MX,app_store,browser,top_paid,com.yourcompany.Clinometer,nivel de burbuja & clinometer,2,2,0,unchanged
MX,app_store,browser,top_paid,com.holyrics,Holyrics,3,3,0,unchanged
MX,app_store,browser,top_paid,com.israel.montero.fernando.calculadorapiscinas,Calculadora para Piscinas,4,4,0,unchanged
MX,app_store,browser,top_paid,ai.devl.RenPySpark,Spark - Ren'Py Novels,5,5,0,unchanged
MX,app_store,browser,top_paid,nl.jeffreykuiken.NoirApp,Noir - Dark Mode for Safari,6,6,0,unchanged
MX,app_store,browser,top_paid,com.ios.aventho,Aventho,7,7,0,unchanged
MX,app_store,browser,top_paid,ie.numen.personalgpt,Private LLM - Chat de IA Local,8,8,0,unchanged
MX,app_store,browser,top_paid,com.stefanvd.Hard-Disk,Hard Disk - Monitor Disk Usage,9,9,0,unchanged
MX,app_store,browser,top_paid,com.openplanetsoftware.Just-Press-Record-for-iOS,Just Press Record,10,10,0,unchanged
MX,google_play,browser,top_paid,com.g19mobile.gameboosterplus,Game Booster 4x Faster Pro,1,1,0,unchanged
